Technology	Year	Nameplate Capacity [kg/yr]	Production?	Lifetime [yr]	Scaling Exponent	Capital Cost [$]	Capital Cost [$/km]	Fixed Operating Cost [$/yr]	Fixed Operating Cost [$/km/yr]	Variable Operating Cost [$/kg]	Variable Operating Cost [$/km/kg]	Maximum Utilization [kg/kg]	Storage [kg]
LH2 Pipeline Compressor	2005	3851692.74	No	20	0.801696288	546088.6356	0	42023.85557	0	0	0	1	0
LH2 Pipeline Compressor	2005	4236862.014	No	20	1	589450.7176	0	44972.83496	0	0	0	1	0
LH2 Pipeline Compressor	2005	4660548.216	No	20	0.7902956	713184.021	0	53052.07231	0	0	0	1	0
LH2 Pipeline Compressor	2005	5126603.037	No	20	0.792176382	768978.2586	0	56802.89232	0	0	0	1	0
LH2 Pipeline Compressor	2005	5639263.341	No	20	0.793967609	829286.0668	0	60846.21447	0	0	0	1	0
LH2 Pipeline Compressor	2005	6203189.675	No	20	0.795673219	894476.2628	0	65205.67269	0	0	0	1	0
LH2 Pipeline Compressor	2005	6823508.643	No	20	0.797296851	964947.9127	0	69906.83283	0	0	0	1	0
LH2 Pipeline Compressor	2005	7505859.507	No	20	0.798841845	1041132.799	0	74977.35003	0	0	0	1	0
LH2 Pipeline Compressor	2005	8256445.457	No	20	0.800311266	1123498.088	0	80447.13884	0	0	0	1	0
LH2 Pipeline Compressor	2005	9082090.003	No	20	0.80170791	1212549.201	0	86348.55673	0	0	0	1	0
LH2 Pipeline Compressor	2005	9990299.004	No	20	0.80303432	1308832.929	0	92716.60233	0	0	0	1	0
LH2 Pipeline Compressor	2005	10989328.9	No	20	0.804292796	1412940.779	0	99589.12933	0	0	0	1	0
LH2 Pipeline Compressor	2005	12088261.79	No	20	0.80548541	1525512.597	0	107007.0773	0	0	0	1	0
LH2 Pipeline Compressor	2005	13297087.97	No	20	0.806614014	1647240.464	0	115014.7205	0	0	0	1	0
LH2 Pipeline Compressor	2005	14626796.77	No	20	0.807680253	1778872.912	0	123659.9367	0	0	0	1	0
LH2 Pipeline Compressor	2005	16089476.45	No	20	0.808685576	1921219.458	0	132994.4964	0	0	0	1	0
LH2 Pipeline Compressor	2005	17698424.09	No	20	0.809631247	2075155.491	0	143074.3748	0	0	0	1	0
LH2 Pipeline Compressor	2005	19468266.5	No	20	0.810518353	2241627.548	0	153960.088	0	0	0	1	0
LH2 Pipeline Compressor	2005	21415093.15	No	20	0.811347817	2421658.984	0	165717.0551	0	0	0	1	0
LH2 Pipeline Compressor	2005	23556602.47	No	20	0.812120404	2616356.085	0	178415.9877	0	0	0	1	0
LH2 Pipeline Compressor	2005	25912262.71	No	20	0.812836731	2826914.641	0	192133.3098	0	0	0	1	0
LH2 Pipeline Compressor	2005	28503488.99	No	20	0.813497278	3054627.027	0	206951.609	0	0	0	1	0
LH2 Pipeline Compressor	2005	31353837.88	No	20	0.814102393	3300889.808	0	222960.1217	0	0	0	1	0
LH2 Pipeline Compressor	2005	34489221.67	No	20	0.814652303	3567211.922	0	240255.2553	0	0	0	1	0
LH2 Pipeline Compressor	2005	37938143.84	No	20	0.81514712	3855223.469	0	258941.1485	0	0	0	1	0
LH2 Pipeline Compressor	2005	41731958.22	No	20	0.815586849	4166685.154	0	279130.2741	0	0	0	1	0
LH2 Pipeline Compressor	2005	45905154.05	No	20	0.815971397	4503498.422	0	300944.0849	0	0	0	1	0
LH2 Pipeline Compressor	2005	50495669.45	No	20	0.816300577	4867716.336	0	324513.7082	0	0	0	1	0
LH2 Pipeline Compressor	2005	55545236.4	No	20	0.816574118	5261555.245	0	349980.6896	0	0	0	1	0
LH2 Pipeline Compressor	2005	61099760.04	No	20	0.816791673	5687407.288	0	377497.7905	0	0	0	1	0
LH2 Pipeline Compressor	2005	67209736.04	No	20	0.816952821	6147853.794	0	407229.8435	0	0	0	1	0
LH2 Pipeline Compressor	2005	73930709.64	No	20	0.817057078	6645679.635	0	439354.6672	0	0	0	1	0
LH2 Pipeline Compressor	2005	81323780.61	No	20	0.817103903	7183888.581	0	474064.0458	0	0	0	1	0
LH2 Pipeline Compressor	2005	89456158.67	No	20	0.817092705	7765719.732	0	511564.7774	0	0	0	1	0
LH2 Pipeline Compressor	2005	98401774.54	No	20	0.816995199	8394665.077	0	552079.7939	0	0	0	1	0
LH2 Pipeline Compressor	2005	113162040.7	No	20	0.816764724	9410077.882	0	617448.0206	0	0	0	1	0
LH2 Pipeline Compressor	2005	130136346.8	No	20	0.81633369	10547974.54	0	690649.5258	0	0	0	1	0
LH2 Pipeline Compressor	2005	156163616.2	No	20	0.815636858	12240732.05	0	799463.9807	0	0	0	1	0
LH2 Pipeline Compressor	2005	187396339.4	No	20	0.814708592	14203341.66	0	925528.6827	0	0	0	1	0
LH2 Pipeline Compressor	2005	224875607.3	No	20	0.813543703	16477835.98	0	1071526.206	0	0	0	1	0
LH2 Pipeline Compressor	2005	269850728.8	No	20	0.812137274	19112503.58	0	1240538.197	0	0	0	1	0
LH2 Pipeline Compressor	2005	323820874.5	No	20	0.810484848	22162748.65	0	1436100.205	0	0	0	1	0
LH2 Pipeline Compressor	2005	388585049.4	No	20	0.808582628	25692053.71	0	1662263.087	0	0	0	1	0
LH2 Pipeline Compressor	2005	466302059.3	No	20	0.6	29773055.11	0	1923661.603	0	0	0	1	0
LH2 Pipeline Compressor	2005	559562471.2	No	20	0.809138958	33137395.55	0	2139406.093	0	0	0	1	0
LH2 Pipeline Compressor	2005	671474965.4	No	20	1	38404932.2	0	2476585.577	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	10000	No	20	0.6	111899.776	0	56911.74273	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	11000	No	20	0.6	114114.4607	0	58282.89392	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	12100	No	20	0.6	116485.5626	0	59692.37307	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	13310	No	20	0.6	119024.1753	0	61141.48202	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	14641	No	20	0.6	121742.1828	0	62631.5812	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	16105.1	No	20	0.6	124652.3157	0	64164.09296	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	17715.61	No	20	0.6	127768.2123	0	65740.50521	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	19487.171	No	20	0.6	131104.4831	0	67362.37526	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	21435.8881	No	20	0.6	134676.7806	0	69031.33388	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	23579.47691	No	20	0.6	138501.8741	0	70749.0897	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	25937.4246	No	20	0.6	142597.7299	0	72517.43389	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	28531.16706	No	20	0.6	146983.5965	0	74338.2451	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	31384.28377	No	20	0.6	151680.0974	0	76213.4948	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	34522.71214	No	20	0.6	156709.3294	0	78145.25296	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	37974.98336	No	20	0.6	162094.9683	0	80135.69412	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	41772.48169	No	20	0.6	167862.3826	0	82187.10385	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	45949.72986	No	20	0.6	174038.7547	0	84301.88569	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	50544.70285	No	20	0.6	180653.212	0	86482.56858	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	55599.17313	No	20	0.6	187736.9659	0	88731.81472	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	61159.09045	No	20	0.6	195323.4627	0	91052.42805	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	67274.99949	No	20	0.6	203448.5436	0	93447.36334	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	74002.49944	No	20	0.6	212150.6177	0	95919.7358	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	81402.74939	No	20	0.6	221470.8467	0	98472.83147	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	89543.02433	No	20	0.6	231453.3436	0	101110.1183	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	98497.32676	No	20	0.6	242145.3851	0	103835.2579	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	108347.0594	No	20	0.6	253597.6402	0	106652.1184	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	119181.7654	No	20	0.6	265864.4147	0	109564.7879	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	131099.9419	No	20	0.6	279003.9143	0	112577.589	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	144209.9361	No	20	0.6	293078.5254	0	115695.0943	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	158630.9297	No	20	0.6	308155.1184	0	118922.1433	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	174494.0227	No	20	0.6	324305.3711	0	122263.8598	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	191943.425	No	20	0.6	341606.1166	0	125725.6714	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	211137.7675	No	20	0.6	360139.7169	0	129313.3297	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	232251.5442	No	20	0.6	379994.4629	0	133032.9325	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	255476.6986	No	20	0.6	401265.0039	0	136890.9469	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	281024.3685	No	20	0.6	424052.809	0	140894.2346	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	309126.8053	No	20	0.6	448466.6612	0	145050.0789	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	340039.4859	No	20	0.6	474623.1887	0	149366.2137	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	374043.4344	No	20	0.6	502647.4343	0	153850.8541	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	411447.7779	No	20	0.6	532673.4668	0	158512.7299	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	452592.5557	No	20	0.6	564845.0371	0	163361.1211	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	497851.8112	No	20	0.6	599316.2827	0	168405.8958	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	547636.9924	No	20	0.6	636252.4832	0	173657.5513	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	602400.6916	No	20	0.6	675830.8724	0	179127.2581	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	662640.7608	No	20	0.6	718241.5088	0	184826.9066	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	728904.8369	No	20	0.6	763688.2111	0	190769.1575	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	801795.3205	No	20	0.6	812389.5619	0	196967.4961	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	881974.8526	No	20	0.6	864579.986	0	203436.2904	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	970172.3378	No	20	0.6	920510.9075	0	210190.8528	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	1115698.189	No	20	0.6	1009859.787	0	220646.8175	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	1227268.007	No	20	0.6	1076210.239	0	228178.2589	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	1349994.808	No	20	0.6	1147322.663	0	236056.8462	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	1484994.289	No	20	0.6	1223540.935	0	244302.9986	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	1633493.718	No	20	0.6	1305233.946	0	252938.5095	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	1796843.09	No	20	0.6	1392797.439	0	261986.6453	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	1976527.399	No	20	0.6	1486655.976	0	271472.2501	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	2174180.138	No	20	0.6	1587265.062	0	281421.8594	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	2391598.152	No	20	0.6	1695113.421	0	291863.8214	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	2630757.967	No	20	0.6	1810725.435	0	302828.4273	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	2893833.764	No	20	0.6	1934663.778	0	314348.0514	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	3183217.141	No	20	0.6	2067532.237	0	326457.3016	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	3501538.855	No	20	0.6	2209978.747	0	339193.1807	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	3851692.74	No	20	0.6	2362698.649	0	352595.2598	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	4236862.014	No	20	0.6	2526438.196	0	366705.8648	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	4660548.216	No	20	0.802473402	2701998.324	0	381570.2763	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	5126603.037	No	20	0.6	3120139.303	0	411899.311	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	5639263.341	No	20	0.70485181	3336380.47	0	429338.3359	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	6203189.675	No	20	0.706571371	3568217.175	0	447750.8758	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	6823508.643	No	20	0.708223386	3816789.12	0	467201.218	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	7505859.507	No	20	0.709811263	4083320.164	0	487758.2313	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	8256445.457	No	20	0.711338202	4369124.572	0	509495.7015	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	9082090.003	No	20	0.712807202	4675613.734	0	532492.6908	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	9990299.004	No	20	0.714221072	5004303.372	0	556833.9243	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	10989328.9	No	20	0.715582435	5356821.286	0	582610.2045	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	12088261.79	No	20	0.716893738	5734915.67	0	609918.8559	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	13297087.97	No	20	0.718157256	6140464.047	0	638864.2019	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	14626796.77	No	20	0.719375102	6575482.86	0	669558.0768	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	16089476.45	No	20	0.720549232	7042137.769	0	702120.3743	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	17698424.09	No	20	0.721681456	7542754.709	0	736679.6362	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	19468266.5	No	20	0.722773439	8079831.761	0	773373.6839	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	21415093.15	No	20	0.723826715	8656051.893	0	812350.2943	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	23556602.47	No	20	0.724842686	9274296.638	0	853767.9256	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	25912262.71	No	20	0.725822636	9937660.772	0	897796.4946	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	28503488.99	No	20	0.726767733	10649468.07	0	944618.2096	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	31353837.88	No	20	0.727679037	11413288.19	0	994428.4629	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	34489221.67	No	20	0.728557505	12232954.85	0	1047436.787	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	37938143.84	No	20	0.729404	13112585.24	0	1103867.88	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	41731958.22	No	20	0.730219293	14056600.9	0	1163962.698	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	45905154.05	No	20	0.731004073	15069750.14	0	1227979.635	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	50495669.45	No	20	0.73175895	16157132	0	1296195.776	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	55545236.4	No	20	0.732484465	17324222.02	0	1368908.242	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	61099760.04	No	20	0.733181088	18576899.85	0	1446435.632	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	67209736.04	No	20	0.733849232	19921478.8	0	1529119.56	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	73930709.64	No	20	0.734489255	21364737.63	0	1617326.307	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	81323780.61	No	20	0.735101466	22913954.5	0	1711448.574	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	89456158.67	No	20	0.73568613	24576943.44	0	1811907.375	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	98401774.54	No	20	0.736368242	26362093.39	0	1919154.046	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	113162040.7	No	20	0.737127318	29219706.97	0	2089713.678	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	130136346.8	No	20	0.737928743	32390517.93	0	2277579.763	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	156163616.2	No	20	0.738746303	37055101.72	0	2551740.222	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	187396339.4	No	20	0.739467374	42397755.17	0	2863101.654	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	224875607.3	No	20	0.740092935	48517097.4	0	3216910.039	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	269850728.8	No	20	0.740624201	55525987.57	0	3619149.451	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	323820874.5	No	20	0.741062781	63553553.52	0	4076643.394	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	388585049.4	No	20	0.741410839	72747506.66	0	4597169.638	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	466302059.3	No	20	0.710926183	83276784.36	0	5189590.328	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	559562471.2	No	20	0.744310827	94801665.68	0	5830012.571	0	0	0	1	0
LH2 Pipeline Salt Cavern Storage	2005	671474965.4	No	20	1	108580397.4	0	6596089.915	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	10000	No	20	0.6	9103825.522	0	453989.5503	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	11000	No	20	0.6	9140741.425	0	457924.5771	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	12100	No	20	0.6	9180558.241	0	462033.765	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	13310	No	20	0.6	9223505.075	0	466327.5892	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	14641	No	20	0.6	9269829.177	0	470817.2753	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	16105.1	No	20	0.6	9319797.383	0	475514.857	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	17715.61	No	20	0.6	9373697.671	0	480433.2379	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	19487.171	No	20	0.6	9431840.836	0	485586.2591	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	21435.8881	No	20	0.6	9494562.306	0	490988.771	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	23579.47691	No	20	0.6	9562224.097	0	496656.7116	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	25937.4246	No	20	0.6	9635216.919	0	502607.1909	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	28531.16706	No	20	0.6	9713962.462	0	508858.5813	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	31384.28377	No	20	0.6	9798915.853	0	515430.616	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	34522.71214	No	20	0.6	9890568.313	0	522344.4945	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	37974.98336	No	20	0.6	9989450.024	0	529622.997	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	41772.48169	No	20	0.6	10096133.23	0	537290.6073	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	45949.72986	No	20	0.6	10211235.56	0	545373.6457	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	50544.70285	No	20	0.6	10335423.67	0	553900.4126	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	55599.17313	No	20	0.6	10469417.1	0	562901.3432	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	61159.09045	No	20	0.6	10613992.53	0	572409.1744	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	67274.99949	No	20	0.6	10769988.24	0	582459.1249	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	74002.49944	No	20	0.6	10938309.12	0	593089.0904	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	81402.74939	No	20	0.6	11119931.85	0	604339.8527	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	89543.02433	No	20	0.6	11315910.71	0	616255.3069	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	98497.32676	No	20	0.6	11527383.69	0	628882.706	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	108347.0594	No	20	0.6	11755579.17	0	642272.9244	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	119181.7654	No	20	0.6	12001823.1	0	656480.7437	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	131099.9419	No	20	0.6	12267546.81	0	671565.1595	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	144209.9361	No	20	0.6	12554295.33	0	687589.7139	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	158630.9297	No	20	0.6	12863736.48	0	704622.8541	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	174494.0227	No	20	0.6	13197670.66	0	722738.3189	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	191943.425	No	20	0.6	13558041.35	0	742015.5569	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	211137.7675	No	20	0.6	13946946.55	0	762540.177	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	232251.5442	No	20	0.6	14366651.1	0	784404.4356	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	255476.6986	No	20	0.6	14819599.91	0	807707.762	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	281024.3685	No	20	0.6	15308432.35	0	832557.3261	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	309126.8053	No	20	0.6	15835997.73	0	859068.6505	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	340039.4859	No	20	0.6	16405372.04	0	887366.2727	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	374043.4344	No	20	0.6	17019876	0	917584.4583	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	411447.7779	No	20	0.6	17683094.56	0	949867.9729	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	452592.5557	No	20	0.6	18398898	0	984372.9142	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	497851.8112	No	20	0.6	19171464.66	0	1021267.611	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	547636.9924	No	20	0.6	20005305.49	0	1060733.594	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	602400.6916	No	20	0.6	20905290.6	0	1102966.642	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	662640.7608	No	20	0.6	21876677.91	0	1148177.918	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	728904.8369	No	20	0.6	22925144.06	0	1196595.187	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	801795.3205	No	20	0.6	24056817.88	0	1248464.136	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	881974.8526	No	20	0.6	25278316.42	0	1304049.802	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	970172.3378	No	20	0.6	26596783.96	0	1363638.106	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	1115698.189	No	20	0.6	28721791.56	0	1458906.411	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	1227268.007	No	20	0.6	30313692.38	0	1529736.752	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	1349994.808	No	20	0.6	32032031.93	0	1605747.161	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	1484994.289	No	20	0.602300576	33886872.95	0	1687339.103	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	1633493.718	No	20	0.61355623	35889080.58	0	1774945.791	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	1796843.09	No	20	0.624372002	38050386.49	0	1869034.722	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	1976527.399	No	20	0.634744166	40383458.15	0	1970110.401	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	2174180.138	No	20	0.644671771	42901973.62	0	2078717.302	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	2391598.152	No	20	0.654156415	45620702.35	0	2195443.05	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	2630757.967	No	20	0.663202014	48555592.47	0	2320921.865	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	2893833.764	No	20	0.67181456	51723865.04	0	2455838.283	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	3183217.141	No	20	0.680001875	55144115.92	0	2600931.174	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	3501538.855	No	20	0.687773369	58836425.75	0	2756998.078	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	3851692.74	No	20	0.695139802	62822478.8	0	2924899.896	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	4236862.014	No	20	0.702113063	67125691.31	0	3105565.947	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	4660548.216	No	20	0.708705953	71771350.18	0	3299999.446	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	5126603.037	No	20	0.714931987	76786762.78	0	3509283.403	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	5639263.341	No	20	0.720805212	82201418.76	0	3734587.012	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	6203189.675	No	20	0.72634004	88047164.95	0	3977172.54	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	6823508.643	No	20	0.731551097	94358394.14	0	4238402.781	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	7505859.507	No	20	0.736453092	101172249.3	0	4519749.096	0	0	0	1	0
LH2 Pipeline Truck Terminal w/out storage	2005	8256445.457	No	20	0.741060702	108528843.8	0	4822800.111	0	0	0	1	0
